Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
KAR,"KAR Auction Services, Inc",16.5,$2.13B,2009,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/kar
KYN,"Kayne Anderson Energy Infrastructure Fund, Inc.",4.51,$570.28M,2004,n/a,n/a,https://old.nasdaq.com/symbol/kyn
KMF,"Kayne Anderson NextGen Energy & Infrastructure, In",4.29,$202.48M,2010,n/a,n/a,https://old.nasdaq.com/symbol/kmf
KB,KB Financial Group Inc,38.31,$15.12B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/kb
KBH,KB Home,33.97,$3.32B,1986,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/kbh
KBR,"KBR, Inc.",24.03,$3.42B,2006,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/kbr
BEKE,KE Holdings Inc,75.65,$85.29B,2020,Finance,Real Estate,https://old.nasdaq.com/symbol/beke
K,Kellogg Company,64.35,$22.12B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/k
KMPR,Kemper Corporation,64.83,$4.24B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kmpr
KMT,Kennametal Inc.,29.86,$2.49B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kmt
KW,Kennedy-Wilson Holdings Inc.,13.89,$1.99B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/kw
KEN,Kenon Holdings Ltd.,23.3,$1.26B,2015,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ken
KCAC,Kensington Capital Acquisition Corp.,14.15,$406.81M,2020,Miscellaneous,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kcac
KCAC.U,Kensington Capital Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/kcac.u
KCAC.WS,Kensington Capital Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kcac.ws
KEY,KeyCorp,12.82,$12.52B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/key
KEY^I,KeyCorp,29.18,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/key^i
KEY^J,KeyCorp,27.03,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/key^j
KEY^K,KeyCorp,27.63,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/key^k
KEYS,Keysight Technologies Inc.,112.97,$21.14B,2014,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/keys
KRC,Kilroy Realty Corporation,48.56,$5.6B,1997,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/krc
KRP,Kimbell Royalty Partners,5.82,$349.68M,2017,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/krp
KMB,Kimberly-Clark Corporation,136.18,$46.32B,n/a,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/kmb
KIM,Kimco Realty Corporation,10.26,$4.44B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/kim
KIM^L,Kimco Realty Corporation,25.69,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kim^l
KIM^M,Kimco Realty Corporation,25.82,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kim^m
KMI,"Kinder Morgan, Inc.",11.48,$25.99B,2011,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/kmi
KFS,"Kingsway Financial Services, Inc.",3.2,$72.68M,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kfs
KGC,Kinross Gold Corporation,8.74,$11B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/kgc
KEX,Kirby Corporation,38.24,$2.3B,n/a,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/kex
KL,Kirkland Lake Gold Ltd.,48.64,$13.42B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/kl
KRG,Kite Realty Group Trust,10.23,$861.32M,2004,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/krg
KKR,KKR & Co. Inc.,38.23,$21.65B,n/a,Finance,Investment Managers,https://old.nasdaq.com/symbol/kkr
KKR^A,KKR & Co. Inc.,26.16,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kkr^a
KKR^B,KKR & Co. Inc.,26.35,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kkr^b
KKR^C,KKR & Co. Inc.,55.86,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kkr^c
KIO,KKR Income Opportunities Fund,13.37,$271.95M,2013,n/a,n/a,https://old.nasdaq.com/symbol/kio
KREF,KKR Real Estate Finance Trust Inc.,16.25,$903.82M,2017,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/kref
KNX,"Knight Transportation, Inc.",38.2,$6.5B,2017,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/knx
KNL,"Knoll, Inc.",11.48,$582.13M,2004,Consumer Durables,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/knl
KNOP,KNOT Offshore Partners LP,11.94,$390.37M,2013,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/knop
KN,Knowles Corporation,15.8,$1.45B,2014,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/kn
KSS,Kohl&#39;s Corporation,21.54,$3.4B,1992,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/kss
PHG,Koninklijke Philips N.V.,51.15,$46.52B,n/a,Energy,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/phg
KTB,"Kontoor Brands, Inc.",33.64,$1.92B,2019,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ktb
KOP,Koppers Holdings Inc.,23.17,$487.63M,2006,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/kop
KEP,Korea Electric Power Corporation,9.06,$11.63B,1994,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/kep
KF,"Korea Fund, Inc. (The)",32.57,$163.98M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kf
KFY,Korn Ferry ,31.39,$1.72B,1999,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/kfy
KOS,Kosmos Energy Ltd.,0.99,$401.36M,2011,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/kos
KRA,Kraton Corporation,26.82,$854.8M,2009,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/kra
KR,Kroger Company (The),33.17,$25.68B,n/a,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/kr
KRO,Kronos Worldwide Inc,13.95,$1.61B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/kro
KT,KT Corporation,10.4,$5.1B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/kt
LB,"L Brands, Inc.",33.32,$9.26B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/lb
SCX,L.S. Starrett Company (The),2.61,$18.23M,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/scx
LHX,"L3Harris Technologies, Inc.",178.94,$37.6B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lhx
LH,Laboratory Corporation of America Holdings,213.93,$20.84B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/lh
LADR,Ladder Capital Corp,7.4,$889.98M,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ladr
LAIX,LAIX Inc.,1.45,$71.65M,2018,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/laix
LW,"Lamb Weston Holdings, Inc.",66.39,$9.72B,2016,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/lw
LCI,Lannett Co Inc,5.75,$231.27M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lci
LPI,"Laredo Petroleum, Inc.",8.93,$107.12M,2011,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/lpi
LVS,Las Vegas Sands Corp.,52.98,$40.47B,2004,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/lvs
LGI,Lazard Global Total Return and Income Fund,15.81,$205.68M,2004,n/a,n/a,https://old.nasdaq.com/symbol/lgi
LAZ,Lazard Ltd.,35.4,$3.72B,2005,Finance,Investment Managers,https://old.nasdaq.com/symbol/laz
LZB,La-Z-Boy Incorporated,36.08,$1.66B,n/a,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/lzb
LCII,LCI Industries ,121.1,$3.05B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/lcii
LEAF,Leaf Group Ltd.,6,$164.34M,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/leaf
LEA,Lear Corporation,128.22,$7.7B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/lea
LEE,"Lee Enterprises, Incorporated",0.8331,$48.62M,n/a,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/lee
LGC,Legacy Acquisition Corp.,10.45,$142.36M,2017,Technology,Advertising,https://old.nasdaq.com/symbol/lgc
LGC.U,Legacy Acquisition Corp.,n/a,n/a,2017,n/a,n/a,https://old.nasdaq.com/symbol/lgc.u
LGC.WS,Legacy Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lgc.ws
LEG,"Leggett & Platt, Incorporated",40.67,$5.38B,n/a,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/leg
JBK,Lehman ABS Corporation,28.9915,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/jbk
KTH,Lehman ABS Corporation,33.0825,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/kth
KTN,Lehman ABS Corporation,33.24,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/ktn
LDOS,"Leidos Holdings, Inc.",90.47,$12.88B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/ldos
LEJU,Leju Holdings Limited,2.48,$337.21M,2014,Finance,Real Estate,https://old.nasdaq.com/symbol/leju
LMND,"Lemonade, Inc.",61.37,$3.47B,2020,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/lmnd
LC,LendingClub Corporation,5.11,$365.44M,2014,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/lc
LEN,Lennar Corporation,75.59,$23.64B,n/a,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/len
LEN.B,Lennar Corporation,n/a,n/a,n/a,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/len.b
LII,"Lennox International, Inc.",306.63,$11.74B,1999,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lii
LEVI,Levi Strauss & Co,15.56,$6.18B,2019,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/levi
LXP,Lexington Realty Trust,9.83,$2.72B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lxp
LXP^C,Lexington Realty Trust,57.52,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lxp^c
LPL,"LG Display Co., Ltd.",6.68,$4.78B,2004,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lpl
DFNS,LGL Systems Acquisition Corp.,9.92,$213.9M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/dfns
DFNS.U,LGL Systems Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/dfns.u
DFNS.WS,LGL Systems Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dfns.ws
USA,Liberty All-Star Equity Fund,6.26,$1.33B,1986,n/a,n/a,https://old.nasdaq.com/symbol/usa
ASG,"Liberty All-Star Growth Fund, Inc.",7.94,$330.63M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asg
LBRT,Liberty Oilfield Services Inc.,6.78,$765.69M,2018,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/lbrt
LSI,"Life Storage, Inc.",114.34,$5.36B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/lsi
LITB,"LightInTheBox Holding Co., Ltd.",2.36,$263.79M,2013,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/litb
LSPD,Lightspeed POS Inc.,39.43,$4.19B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/lspd
LNC,Lincoln National Corporation,34.07,$6.58B,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/lnc
LIN,Linde plc,250.32,$131.51B,2018,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/lin
LNN,Lindsay Corporation,112.55,$1.22B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lnn
LN,LINE Corporation,52.15,$12.71B,2016,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/ln
LINX,Linx S.A.,6.91,$1.21B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/linx
LGF.A,Lions Gate Entertainment Corporation,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lgf.a
LGF.B,Lions Gate Entertainment Corporation,n/a,n/a,2016,n/a,n/a,https://old.nasdaq.com/symbol/lgf.b
LAD,"Lithia Motors, Inc.",262.63,$6.97B,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/lad
LAC,Lithium Americas Corp.,10.86,$994.04M,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/lac
LYV,"Live Nation Entertainment, Inc.",56.04,$12.17B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/lyv
LOAK,Live Oak Acquisition Corp.,11.42,$285.5M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/loak
LOAK.U,Live Oak Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/loak.u
LOAK.WS,Live Oak Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/loak.ws
LTHM,Livent Corporation,13.65,$2B,2018,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/lthm
RAMP,"LiveRamp Holdings, Inc.",76.03,$5.01B,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/ramp
LYG,Lloyds Banking Group Plc,1.39,$24.61B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/lyg
SCD,LMP Capital and Income Fund Inc.,10.45,$187.93M,2004,n/a,n/a,https://old.nasdaq.com/symbol/scd
LMT,Lockheed Martin Corporation,361.27,$101.08B,n/a,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/lmt
L,Loews Corporation,37.69,$10.36B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/l
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,4.54,$541.17M,2017,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/loma
LGVW,Longview Acquisition Corp.,9.81,$507.67M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/lgvw
LGVW.U,Longview Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/lgvw.u
LGVW.WS,Longview Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lgvw.ws
LPX,Louisiana-Pacific Corporation,30.09,$3.38B,n/a,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/lpx
LOW,"Lowe&#39;s Companies, Inc.",168.52,$127.36B,n/a,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/low
LXU,Lsb Industries Inc.,1.86,$54.53M,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/lxu
LTC,"LTC Properties, Inc.",33.4,$1.31B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ltc
LUB,"Luby&#39;s, Inc.",2.96,$90.8M,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/lub
LU,Lufax Holding Ltd,16.35,$39.86B,2020,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/lu
LL,"Lumber Liquidators Holdings, Inc",27.04,$780.77M,2007,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/ll
LXFR,Luxfer Holdings PLC,12.51,$345.55M,2012,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/lxfr
LDL,"Lydall, Inc.",19.15,$339.6M,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/ldl
LYB,LyondellBasell Industries NV,72.67,$24.27B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/lyb
MTB,M&T Bank Corporation,99.06,$12.71B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/mtb
MDC,"M.D.C. Holdings, Inc.",45.93,$2.98B,n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/mdc
MHO,"M/I Homes, Inc.",44.81,$1.29B,1993,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/mho
MAC,Macerich Company (The),6.92,$1.03B,1994,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mac
CLI,Mack-Cali Realty Corporation,10.41,$944.31M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cli
MFD,Macquarie First Trust Global,7.47,$63.85M,2004,n/a,n/a,https://old.nasdaq.com/symbol/mfd
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,17.66,$220.19M,2005,n/a,n/a,https://old.nasdaq.com/symbol/mgu
MIC,Macquarie Infrastructure Corporation ,27.36,$2.38B,2004,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/mic
BMA,Macro Bank Inc.,14.03,$896.52M,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bma
M,Macy&#39;s Inc,6.57,$2.04B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/m
MCN,Madison Covered Call & Equity Strategy Fund,6.05,$126.73M,2004,n/a,n/a,https://old.nasdaq.com/symbol/mcn
MSGE,Madison Square Garden Entertainment Corp.,69.59,$1.68B,2020,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/msge
MSGS,Madison Square Garden Sports Corp.,151.53,$3.65B,2015,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/msgs
MMP,Magellan Midstream Partners L.P.,34.25,$7.66B,n/a,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/mmp
MGA,"Magna International, Inc.",57.42,$17.15B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/mga
MX,MagnaChip Semiconductor Corporation,14.5,$514.6M,2011,Technology,Semiconductors,https://old.nasdaq.com/symbol/mx
MGY,Magnolia Oil & Gas Corporation,4.17,$1.05B,2017,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mgy
MH^A,"Maiden Holdings, Ltd.",8.25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mh^a
MH^C,"Maiden Holdings, Ltd.",8.2,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mh^c
MH^D,"Maiden Holdings, Ltd.",8,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/mh^d
MHLA,"Maiden Holdings, Ltd.",19.85,n/a,2016,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mhla
MHNC,"Maiden Holdings, Ltd.",21.95,n/a,2013,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mhnc
MAIN,Main Street Capital Corporation,28.76,$1.89B,2007,n/a,n/a,https://old.nasdaq.com/symbol/main
MMD,MainStay MacKay DefinedTerm Municipal Opportunitie,21.04,$580.75M,2012,n/a,n/a,https://old.nasdaq.com/symbol/mmd
MANU,Manchester United Ltd.,13.85,$2.26B,2012,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/manu
MTW,"Manitowoc Company, Inc. (The)",9.2,$317.59M,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/mtw
MN,"Manning & Napier, Inc.",4.06,$66.08M,2011,Finance,Investment Managers,https://old.nasdaq.com/symbol/mn
MAN,ManpowerGroup,74.38,$4.32B,n/a,Technology,Professional Services,https://old.nasdaq.com/symbol/man
MFC,Manulife Financial Corp,14.44,$28.01B,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/mfc
MRO,Marathon Oil Corporation,4.13,$3.26B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mro
MPC,Marathon Petroleum Corporation,31.58,$20.55B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/mpc
MMI,"Marcus & Millichap, Inc.",32.12,$1.26B,2013,Finance,Real Estate,https://old.nasdaq.com/symbol/mmi
MCS,Marcus Corporation (The),8.11,$251.9M,n/a,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/mcs
MPX,Marine Products Corporation,17.1,$579.15M,n/a,Capital Goods,Marine Transportation,https://old.nasdaq.com/symbol/mpx
HZO,"MarineMax, Inc.",33.02,$714.16M,1998,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/hzo
MKL,Markel Corporation,976.92,$13.46B,1986,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mkl
VAC,Marriott Vacations Worldwide Corporation,113.88,$4.68B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/vac
MMC,"Marsh & McLennan Companies, Inc.",109.56,$55.57B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/mmc
MLM,"Martin Marietta Materials, Inc.",256.18,$15.95B,1994,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/mlm
MAS,Masco Corporation,58.07,$15.2B,n/a,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/mas
DOOR,Masonite International Corporation,85.92,$2.11B,n/a,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/door
MTZ,"MasTec, Inc.",52.95,$3.91B,n/a,Basic Industries,Water Supply,https://old.nasdaq.com/symbol/mtz
MA,Mastercard Incorporated,313.64,$312.68B,2006,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/ma
MTDR,Matador Resources Company,6.48,$757.1M,2012,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mtdr
MTRN,Materion Corporation,52.14,$1.06B,n/a,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/mtrn
MATX,"Matson, Inc.",55.59,$2.39B,n/a,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/matx
MLP,"Maui Land & Pineapple Company, Inc.",10.18,$197.17M,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/mlp
MAXR,Maxar Technologies Inc.,21.56,$1.31B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/maxr
MMS,"Maximus, Inc.",71.66,$4.39B,1997,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/mms
MXL,"MaxLinear, Inc",28.44,$2.1B,2010,Technology,Semiconductors,https://old.nasdaq.com/symbol/mxl
MEC,"Mayville Engineering Company, Inc.",10.3,$206.61M,2019,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/mec
MBI,"MBIA, Inc.",5.67,$327.45M,1987,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mbi
MKC,"McCormick & Company, Incorporated",188.66,$25.17B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/mkc
MKC.V,"McCormick & Company, Incorporated",n/a,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/mkc.v
MCD,McDonald&#39;s Corporation,216.56,$161.14B,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/mcd
